@relation twitter-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Remove-R5-8

@attribute wordcount numeric
@attribute num_key_words numeric
@attribute num_hash numeric
@attribute if_in_reply numeric
@attribute followers_count numeric
@attribute favorites_count numeric
@attribute tweet_count numeric
@attribute num_links numeric
@attribute user_mentions numeric
@attribute symbols_used numeric
@attribute time {late,morning,afternoon,evening}
@attribute user_age numeric
@attribute retweet_count numeric
@attribute favorited_count numeric
@attribute media_freq numeric

@data
0.483091,0.106358,0.398296,0.15,0.001868,0.004786,0.009218,0.507463,0.138418,0,afternoon,0.198052,0.000011,0.005264,0.36
0.423297,0.057041,0.028779,0.12,0.000023,0.003862,0.009086,0.179104,0.230226,0,morning,0.445527,0.001573,0.000082,0.26
0.332135,0.037433,0.34189,0.09,0.000076,0.000036,0.003359,0.422886,0.031073,0,late,0.782226,0.000001,0.000286,0.02
0.565757,0.316102,0,0,0.000227,0.000667,0.089801,0.497512,0,0,afternoon,0.227753,0,0.000082,0
0.557915,0.154664,0,0,0.000076,0,0.055182,0.497512,0,0,late,0.019805,0,0.000163,1
0.374285,0.129531,0.020721,0.39,0.000152,0.061504,0.005835,0.029851,0.108757,0,late,0.287157,0.00379,0.006651,0.16
0.3256,0.11527,0.257857,0,0.000333,0,0.01538,0.318408,0,0,late,0.386123,0.000001,0.000653,0.41
0.328868,0.131313,0.014965,0.1,0.000066,0.00593,0.001343,0.154229,0.076271,0,afternoon,0.821789,0.01445,0.001877,0.31
0.379186,0.099228,0.428226,0,0.000045,0,0.092365,0.502488,0,0,afternoon,0.247594,0,0,0
0.538637,0.035502,0.025613,0,0.000033,0.000024,0.156191,0.497512,0,0,late,0.217892,0,0,1
0.405653,0.026144,0.265915,0.07,0.000147,0.002783,0.005215,0.328358,0.042373,0,late,0.623738,0.000018,0.000775,0.03
0.292273,0.002377,0.131231,0,0.000035,0.032784,0.026363,0.18408,0.172316,0,afternoon,0.51491,0.01477,0,0.93
0.318412,0.078431,0.001151,0.26,0.000041,0.006889,0.004968,0.104478,0.117232,0,late,0.217892,0.006171,0.000449,0.31
0.383107,0.142602,0.017267,0.04,0.000107,0.00006,0.001577,0.457711,0.15678,0,morning,0.722823,0.000421,0.000449,0.41
0.370691,0.099822,0.055255,0.05,0.00448,0.001865,0.000359,0.477612,0.120056,0,late,0.217892,0.000002,0.00151,0.58
0.257311,0.118835,0,0,0.000001,0,0.000002,0.497512,0,0,morning,0.178211,0,0.000122,0
0.499755,0.14082,0.001151,0,0.000001,0.000006,0.000616,0.502488,0.159605,0,evening,0.148509,0,0.000163,0
0.260252,0.041592,0.345344,0,0.00001,0.000036,0.009216,0.497512,0,0,morning,0.544612,0,0,0
0.364483,0.129531,0.046046,0.33,0.0002,0.03782,0.012537,0.169154,0.206215,0,late,0.653439,0.002868,0.000857,0.38
0.371345,0.043375,0.001151,0,0.000002,0.000209,0.0003,0.497512,0.161017,0,late,0.445527,0.000211,0.000245,0.01
0.249469,0.076649,0,0,0.000258,0,0.034681,0.497512,0,0,late,0.16835,0,0,0
0.313184,0.118835,0.103603,0.07,0.000063,0.000155,0.000835,0.447761,0.024011,0,late,0.722823,0.000109,0.000367,0.07
0.388989,0.124777,0.055255,0.13,0.000005,0.000012,0.000088,0.40796,0.132768,0,late,0.415825,0.000001,0.000286,0.02
0.300768,0.099822,0.216415,0,0.000017,0.057565,0.006387,0.497512,0,0,afternoon,0.009901,0.000004,0.001551,0
0.419049,0.184789,0,0,0.000005,0.000626,0.002571,0,0,0,afternoon,0.009901,0.000002,0.000326,0
0.447803,0.243018,0.119719,0,0.000078,0.000334,0.017405,0.497512,0,0,morning,0.198052,0.000001,0.000326,0
0.313511,0.11527,0.011511,0.13,0.000286,0.103627,0.046867,0.044776,0.162429,0,evening,0.237614,0.024657,0.000408,0.22
0.288025,0.091503,0.05986,0.17,0.00384,0.009512,0.03515,0.029851,0.064972,0,evening,0.415825,0.01781,0.002856,0.13
0.3818,0.120618,0.031081,0.06,0.000012,0.00034,0.000373,0.104478,0.172316,0,evening,0.009901,0.012291,0,0.3
0.491913,0.096257,0.107057,0.1,0.000023,0.002992,0.000644,0.477612,0.042373,0,afternoon,0.237614,0.000092,0,0.02
0.561836,0.089127,0.117417,0,0.000028,0.018553,0.006024,0.114428,0.162429,0,afternoon,0.158489,0.000111,0,0.52
0.312531,0.111705,0.20145,0,0.000293,0.000006,0.015345,0.348259,0,0,late,0.386123,0,0.000408,0.42
0.319066,0.096257,0.248647,0,0.003728,0.000143,0.016565,0.323383,0,0,late,0.475229,0.000001,0.000367,0.59
0.322006,0.100416,0.222171,0,0.001464,0.000083,0.01045,0.318408,0.004237,0,late,0.198052,0.000003,0.000286,0.44
0.32462,0.096851,0.224473,0,0.000062,0,0.014542,0.348259,0,0,late,0.396103,0.000001,0.00049,0.35
0.307629,0.010808,0.089536,0.1617,0.000163,0.044191,0.009486,0.130697,0.094167,0,evening,0.376262,0.000142,0.004366,0.1415
0.415782,0.155674,0.005756,0.38,0.000069,0.02577,0.005988,0.029851,0.072034,0,late,0.128787,0.00006,0.001999,0.04
0.369711,0.02139,0.093243,0.01,0.000455,0.012271,0.014865,0.00995,0.213277,0,late,0.445527,0.053476,0.000163,0.52
0.277144,0.044415,0.002326,0.06061,0.00031,0.008195,0.001938,0,0.101299,0,afternoon,0.019805,0.000063,0.007467,0.2627
0.348472,0.148544,0.05986,0.04,0.000145,0.02785,0.010366,0.218905,0.079096,0,late,0.138648,0.003719,0.000122,0.15
0.457605,0.136067,0.118568,0.13,0.00002,0.000298,0.000205,0.313433,0.207627,0,morning,0.792087,0.000178,0.000408,0.12
0.343245,0.030303,0.146195,0,0.000004,0.000155,0.009497,0.119403,0.182203,0,afternoon,0.118807,0.015952,0,0.95
0.472962,0.16934,0.16116,0.03,0.000141,0.006174,0.003682,0.462687,0.024011,0,morning,0.544612,0.000173,0.000367,0.03
0.509884,0.167558,0.288937,0,0.00001,0.000328,0.001498,0.477612,0.009887,0,late,0.356422,0.000001,0.000408,0.03
0.426238,0.101604,0.039139,0,0.000019,0.006949,0.001046,0.278607,0.187853,0,morning,0.128787,0.126218,0,0.05
0.301095,0.045752,0.04029,0,0.000085,0.086374,0.010424,0.059701,0.131356,0,late,0.247594,0.003047,0.000082,0.85
0.409247,0.059418,0.003453,0,0.000198,0.000119,0.012666,0.527363,0.216102,0,late,0.920756,0,0.000204,0
0.30959,0.016043,0.432831,0,0.001384,0,0.162642,0.497512,0,0,late,0.32672,0,0,0
0.448783,0.052288,0,0,0.000356,0.000042,0.017368,0.497512,0.152542,0,afternoon,0.198052,0,0.000122,0
0.399118,0.107546,0.052953,0.28,0.004648,0.010423,0.01668,0.233831,0.274011,0,morning,0.584175,0.000074,0.006161,0.27
0.271361,0.020796,0.218718,0.06,0.00007,0.002551,0.001916,0.383085,0.064972,0,late,0.465368,0.000003,0.000734,0.05
0.456298,0.351159,0.115115,0,0.001336,0,0.009628,0.497512,0,0,late,0.722823,0.000002,0.000326,0.95
0.33769,0.102793,0.206055,0.2,0.000834,0.000215,0.055196,0.099502,0.15678,0,afternoon,0.455507,0.000566,0.016729,0.71
0.370364,0.118241,0.039139,0.4,0.000286,0.332807,0.042643,0.024876,0.169492,0,late,0.643578,0.001008,0.001346,0.2
0.467081,0.103387,0.230229,0,0.000232,0,0.059846,0.552239,0,0,late,0.376262,0,0.000245,0
0.364483,0.099465,0.027017,0.1225,0.000015,0.001716,0.000078,0.137114,0.15,0,evening,0.207913,0.010055,0.000245,0.4694
0.329848,0.109923,0.234834,0,0.000205,0,0.01691,0.348259,0,0,late,0.386123,0,0.000408,0.35
0.484398,0.14795,0.136986,0.11,0.000081,0.001013,0.000538,0.328358,0.076271,0,morning,0.049507,0.00002,0.002326,0.13
0.451397,0.13369,0.005756,0.03,0.000061,0.004047,0.006689,0.477612,0.148305,0,morning,0.653439,0,0.000122,0
0.429178,0.103981,0.039139,0,0.000017,0.009077,0.001709,0.288557,0.170904,0,morning,0.544612,0.135385,0,0.03
0.305996,0.106952,0.092092,0.19,0.011026,0.005602,0.009783,0.278607,0.031073,0,late,0.801948,0.000002,0.00204,0.01
0.449436,0.144385,0.071371,0.18,0.001772,0.003737,0.001611,0.084577,0.293785,0,late,0.247594,0.000358,0.089073,0.47
0.369384,0.1429,0.012248,0.5958,0.000005,0.000006,0.000034,0.021174,0.12322,0,afternoon,0.207913,0.000328,0.000367,0.1064
0.305996,0.078431,0.118568,0.03,0.000017,0.000018,0.001448,0.477612,0.015537,0,late,0.49507,0.000001,0.00049,0.01
0.458258,0.162805,0.065615,0.15,0.000076,0.004065,0.000781,0.383085,0.101695,0,afternoon,0.16835,0.000126,0.001632,0.14
0.714752,0.237671,0,1,0.000003,0,0.001524,0,0.141243,0,late,0.03961,0,0.000041,0
0.366117,0.095068,0.037988,0,0.000333,0.249926,0.041318,0.19403,0.200565,0,late,0.138648,0.005875,0,0.15
0.329195,0.01426,0.18073,0.17,0.000082,0.000459,0.002816,0.164179,0.114407,0,late,0.247594,0.000076,0.000694,0.01
0.201438,0.018419,0.039139,0.55,0.000842,0.002855,0.0421,0.034826,0.158192,0,afternoon,0.277296,0.001367,0.000367,0.09
0.211893,0.074866,0.024174,0.4,0.000024,0.002324,0.002005,0.134328,0.094633,0,late,0.415825,0.000829,0.001346,0.09
0.286391,0.101604,0.026476,0.03,0.000076,0.012968,0.003913,0.074627,0.122881,0,afternoon,0.227753,0.017683,0.000204,0.15
0.300441,0.116459,0.041441,0.22,0.00083,0.00615,0.039818,0.363184,0.073446,0,late,0.821789,0.000001,0.000612,0.11
0.308283,0.07962,0.014965,0,0.000239,0.000548,0.009006,0.462687,0.135593,0,morning,0.386123,0.000333,0.000082,0.25
0.430485,0.115865,0.109359,0.07,0.002611,0.59259,0.069909,0.179104,0.403955,0,late,0.415825,0.000181,0.000122,0.39
0.198497,0.042781,0,0,0.000002,0.000012,0.00759,0.522388,0,0,morning,0.801948,0,0,0
0.28332,0.091563,0.012927,0.05103,0.000115,0.018904,0.00717,0.096468,0.105212,0,afternoon,0.356422,0.011807,0.000571,0.4694
0.430812,0.175282,0.017267,0.05,0.000007,0.000739,0.000255,0.154229,0.199153,0,late,0.32672,0.007503,0.000122,0.59
0.455971,0.151277,0.109888,0.03031,0.000242,0.000316,0.000048,0.143234,0.158475,0,late,0.03961,0.002473,0.002326,0.3031
0.37984,0.172311,0.024174,0.36,0.000029,0.004631,0.00058,0.074627,0.09887,0,late,0.534632,0.001845,0.00306,0.04
0.410881,0.175876,0.012663,0.05,0.002084,0.053321,0.046139,0.343284,0.022599,0,afternoon,0.663419,0.000011,0.001224,0.1
0.40892,0.153298,0.006907,0.05,0.000231,0.020001,0.014616,0.268657,0.159605,0,evening,0.376262,0.777784,0,0.11
0.402385,0.103981,0.01036,0.7,0.003445,0.007181,0.13625,0.034826,0.127119,0,afternoon,0.485209,0.00007,0.002163,0.01
0.438,0.035651,0.017267,0.02,0.000704,0.0381,0.007476,0.059701,0.168079,0,afternoon,0.178211,0.251278,0.000122,0.2
0.271034,0.073678,0.044895,0.39,0.002448,0.004035,0.074598,0.034826,0.15113,0,late,0.554473,0.001648,0.000041,0.1
0.336383,0.039216,0,0,0.000005,0,0.017474,0.502488,0,0,late,0.019805,0,0.000082,0.99
0.173011,0.088532,0,0,0.000058,0.000006,0.01988,0.487562,0,0,late,0.465368,0,0.000082,0
0.276916,0.108734,0.012663,0.15,0.000063,0.001293,0.002168,0.064677,0.086158,0,afternoon,0.247594,0.003403,0.000857,0.31
0.137723,0.00713,0.052953,0.38,0.000161,0.046134,0.003305,0.099502,0.125706,0,afternoon,0.227753,0.013491,0.003387,0.34
0.405979,0.089127,1,0.01163,0.000004,0.000954,0.000062,0,0.004928,0,late,0.148509,0.000028,0.010527,0.9768
0.247018,0.068806,0.127317,0.5264,0.000002,0.001001,0.000013,0.104776,0.111511,0,evening,0.50493,0.000028,0.000163,0
0.200457,0.011884,0.026476,0.29,0.000029,0.001097,0.006657,0.059701,0.112994,0,afternoon,0.138648,0.000569,0.000204,0.19
0.178892,0.038622,0.096696,0.05,0.000139,0.000018,0.001199,0.502488,0.024011,0,late,0.772247,0,0.000245,0
0.420683,0.159834,0.117417,0,0,0.000012,0.000091,0.497512,0,0,morning,0.247594,0,0.000082,0.71
0.164254,0.001801,0.013963,0.1112,0.000016,0.083001,0.013673,0.045229,0.121271,0,afternoon,0.554473,0.082437,0,0.3334
0.293253,0.039216,0.073673,0.19,0.000049,0.013093,0.003674,0.044776,0.131356,0,morning,0.198052,0.000196,0.001795,0.21
0.371671,0.083779,0.126626,0.29,0.001394,0.015036,0.006069,0.20398,0.206215,0,late,0.801948,0.000169,0.000898,0.07
0.224636,0.024955,0.476574,0,0.000836,0,0.054841,0.497512,0,0,late,0.51491,0.000001,0.000857,0
0.415455,0.130125,0.222171,0.02,0.000009,0.000101,0.000288,0.348259,0.028249,0,late,0.138648,0,0.000204,0.22
0.416762,0.066548,0.041441,0,0.000079,0.011365,0.010658,0.218905,0.24435,0,morning,0.247594,0.009289,0,0.38
0.425911,0.011289,0.169218,0.01,0.000026,0.001061,0.003556,0.378109,0.026836,0,late,0.732684,0.002359,0.000041,0.07
0.406633,0.12656,0.094394,0.1,0.00003,0.00208,0.000215,0.223881,0.303672,0,morning,0.257455,0.000227,0.000816,0.15
0.336056,0.112299,0.044895,0.41,0.000025,0.000131,0.002032,0.179104,0.090395,0,late,0.633717,0.00152,0.001142,0.07
0.469041,0.112894,0.085185,0.11,0.000278,0.249616,0.069243,0.238806,0.254237,0,evening,0.16835,0.002026,0.000204,0.36
0.31155,0.004159,0.002302,0,0.000005,0.000119,0.002337,0.975124,0,0,late,0.118807,0,0.000041,0.59
0.295213,0.039216,0.285484,0.03,0.000133,0.000334,0.000927,0.477612,0.050847,0,morning,0.019805,0.004545,0.099396,0.39
0.410881,0.118835,0,0,0.004464,0.000346,0.000037,0,0.108658,0,late,0.306998,0.002704,0.196752,0.1539
0.413495,0.16221,0.07022,0.15,0.000078,0.003749,0.002339,0.343284,0.125706,0,evening,0.712843,0.004659,0.000408,0.23
0.310243,0.139632,0,0.06667,0.000009,0.000048,0.000043,0.140995,0.016483,0,afternoon,0.613877,0.000992,0.000122,0.03334
0.263846,0.077837,0.052953,0.12,0.000997,0.016532,0.003929,0.054726,0.107345,0,afternoon,0.227753,0.006602,0.004856,0.64
0.373959,0.047534,0.094394,0.12,0.000554,0.004631,0.005335,0.646766,0.29096,0,late,0.732684,0.000122,0.000938,0.19
0.466427,0.008592,0.066582,0.1928,0.000014,0.000018,0.00006,0.257761,0.097006,0,late,0.247594,0.001288,0,0.2049
0.304035,0.087938,0.345344,0,0,0,0.001788,0.497512,0,0,morning,0.267316,0,0,0
0.365136,0.083779,0.043744,0.04,0.000163,0.003254,0.052605,0.084577,0.14548,0,morning,0.465368,0.024403,0,0.69
0.375919,0.082591,0.084034,0.29,0.000079,0.019703,0.002372,0.084577,0.266949,0,morning,0.188191,0.000944,0.001673,0.44
0.18412,0.045752,0.005756,0.76,0.000081,0.012551,0.001603,0.044776,0.237288,0,morning,0.297018,0.005044,0.001714,0.14
0.466754,0.08675,0.001151,0,0.000002,0,0.002386,0.497512,0.227401,0,morning,0.425805,0.000001,0.000408,0
0.257311,0.064171,0.345344,0,0,0.000006,0.003912,0.497512,0,0,late,0.217892,0,0,0
0.319719,0.112894,0.009209,0.07,0.000071,0.048095,0.013712,0.044776,0.111582,0,morning,0.287157,0.035474,0.000326,0.55
0.554321,0.076055,0.09094,0.12,0.000574,0.107364,0.031305,0.054726,0.281073,0,afternoon,0.138648,0.000201,0.007916,0.55
0.281098,0.097861,0.002326,0.1819,0.000081,0.006836,0.000784,0.00503,0.112712,0,late,0.445527,0.006638,0.006365,0.2223
0.06878,0.006536,0.092092,0,0.000016,0.000024,0.000427,0.492537,0.001412,0,afternoon,0.50493,0,0.000408,0
0.20928,0.000594,0,0,0.000004,0,0.005322,0.497512,0,0,late,0.207913,0,0,0.95
0.427545,0.111646,0.166341,0.05051,0.000025,0.004255,0.000366,0.165871,0.19548,0,morning,0.019805,0.000122,0.002122,0.6566
0.453357,0.163993,0.02993,0.09,0.000004,0.000286,0.000082,0.223881,0.124294,0,late,0.574314,0.020599,0,0.21
0.344878,0.060606,0.160009,0.01,0.065992,0.002223,0.004424,0.348259,0.042373,0,late,0.693121,0.000101,0.041905,0.27
0.116157,0.00713,0.017267,0.59,0.000144,0.006234,0.086589,0.069652,0.125706,0,afternoon,0.623738,0.000497,0.000122,0.05
0.257311,0.085561,0.345344,0,0.000002,0,0.014315,0.497512,0,0,evening,0.425805,0,0,0
0.369057,0.005348,0.186486,0.01,0.000157,0.156066,0.015616,0.18408,0.225989,0,evening,0.455507,0.000522,0,0.7
0.375592,0.117053,0.020721,0,0.000607,0.000596,0.116674,0.492537,0.015537,0,evening,0.574314,0,0,0.07
0.458912,0.03268,0.157707,0.03,0.000187,0.000226,0.015611,0.258706,0.217514,0,late,0.237614,0.000089,0.000041,0.21
0.414802,0.163874,0.020939,0.06061,0.000448,0.095963,0.022282,0.025129,0.226977,0,morning,0.148509,0.013493,0.000286,0.3536
0.362196,0.023767,0.115115,0,0.00026,0,0.003169,0.497512,0,0,morning,0.227753,0,0,0.94
0.189675,0.034462,0,0,0.000096,0.000012,0.006123,0.542289,0,0,morning,0.792087,0,0,0
0.385068,0.054664,0.011511,0.03,0.000279,0.016377,0.006018,0.034826,0.135593,0,evening,0.3367,0.037795,0,0.05
0.356968,0.130719,0.008058,0.19,0.000104,0.003361,0.001107,0.084577,0.111582,0,late,0.554473,0.017287,0.003591,0.14
0.4661,0.148901,0.017716,0.4176,0.000297,0.001341,0.008163,0.065622,0.246893,0,morning,0.148509,0.000284,0.001673,0.2088
0.387355,0.183541,0.118568,0,0.000001,0,0.000024,0.0439,0,0,late,0.188191,0,0.000082,0.9412
0.254043,0.081996,0.134684,0.1,0.002847,0.012396,0.003636,0.124378,0.079096,0,late,0.148509,0.000428,0.014811,0.03
0.180853,0.043969,0.001151,0.4,0.002948,0.030859,0.05053,0.139303,0.183616,0,late,0.465368,0.003719,0.005549,0.11
0.429178,0.143791,0.026476,0,0.000079,0.000024,0.001208,0.492537,0.026836,0,late,0.604016,0.000001,0.000245,0
0.416435,0.159239,0.334983,0,0,0,0.000189,0.497512,0,0,late,0.009901,0,0,0
0.522627,0.152704,0.14044,0.38,0.000072,0.000459,0.010935,0.189055,0.189266,0,late,0.722823,0.011374,0.00102,0.31
0.252083,0.029115,0.105905,0.08,0.009668,0.041885,0.016892,0.114428,0.067797,0,late,0.465368,0.00013,0.028154,0.15
0.191635,0.026738,0.169218,0,0.001998,0.000983,0.218116,0,0,0,late,0.247594,0.000012,0.003264,1
0.449763,0.15508,0.067918,0,0.017859,0.001973,0.113354,0.169154,0.162429,0,late,0.50493,0.000164,0.000122,0.2
0.384741,0.139632,0.085185,0.21,0.003017,0.006347,0.005223,0.402985,0.080508,0,afternoon,0.366401,0.000061,0.011588,0.43
0.402712,0.178253,0.069069,0.18,0.000139,0.174875,0.020014,0.179104,0.206215,0,afternoon,0.148509,0.00381,0.00049,0.38
0.378206,0.092097,0.209508,0,0.000116,0.001752,0.001123,0.233831,0.173729,0,morning,0.227753,0.000036,0.000979,0.51
0.411861,0.167499,0.040705,0.09091,0.000002,0.000048,0.000084,0.090498,0.099873,0,late,0.03961,0.017698,0.000041,0.3031
0.35272,0.042781,0.032232,0.1,0.00013,0.00236,0.026,0.253731,0.112994,0,afternoon,0.821789,0.000341,0,0.28
0.483091,0.175876,0.002302,0.53,0.000211,0.136191,0.012397,0.119403,0.114407,0,late,0.940596,0.008226,0.002163,0.13
0.42297,0.005942,0.345344,0,0.000001,0,0.004396,0.497512,0,0,late,0.465368,0,0.00049,0
0.485051,0.146762,0.035686,0.21,0.000548,0.003516,0.001181,0.024876,0.274011,0,evening,0.455507,0.000036,0.002734,0.32
0.304035,0.052288,0,0.53,0.000025,0.000441,0.000511,0.0199,0.090395,0,afternoon,0.188191,0.00288,0.00151,0.04
0.309917,0.099822,0.014965,0.24,0.000705,0.037129,0.028553,0.034826,0.127119,0,evening,0.415825,0.020124,0.000204,0.3
0.399118,0.113488,0.08256,0.01011,0.000025,0.000161,0.000085,0.256318,0.145621,0,morning,0.188191,0.000799,0.000286,0.2728
0.164189,0.050505,0.005756,0,0.000003,0.000006,0.000459,0.472637,0,0,afternoon,0.693121,0,0.000122,0
0.210783,0.055217,0.010465,0.1011,0.000024,0.002515,0.000443,0.065373,0.041384,0,evening,0.009901,0.000936,0.003346,0.1516
0.186081,0.044563,0.014965,0.09,0.000151,0.002098,0.004768,0.054726,0.097458,0,late,0.683141,0.011488,0.000449,0.3
0.389642,0.036245,0,0,0.000027,0.000018,0.000692,0.502488,0.146893,0.109999,morning,0.653439,0,0,0
0.616076,0.24896,0.125475,0.01,0.00005,0.000262,0.006027,0.303483,0.196328,0,late,0.198052,0.00472,0.000041,0.73
0.265806,0.114082,0.002302,0,0.000679,0.000048,0.008963,0.522388,0.00565,0,morning,0.742545,0.000001,0.000082,0
0.445515,0.06833,0,0,0.000407,0.000232,0.003473,0.497512,0.240113,0,morning,0.51491,0,0.000326,0
0.509231,0.213666,0.044192,0.2324,0.000075,0.004583,0.004574,0.291493,0.157062,0.111209,late,0.693121,0.002708,0.000449,0.2324
0.309917,0.111705,0.034534,0.31,0.000195,0.034632,0.021989,0.094527,0.063559,0,afternoon,0.712843,0.000184,0.001877,0.05
0.334749,0.064765,0.01036,0.01,0.000132,0.00267,0.003905,0.039801,0.127119,0,afternoon,0.346561,0.008944,0.000122,0.08
0.295867,0.103387,0.018418,0.18,0.000034,0.017629,0.028571,0.104478,0.038136,0,late,0.663419,0.000237,0.002367,0.05
0.453684,0.180036,0.004605,0.57,0.000184,0.000364,0.033649,0.059701,0.158192,0,afternoon,0.891054,0.000945,0.001632,0.06
0.383107,0.175282,0.005756,0.5,0.000003,0.000006,0.000014,0.174129,0.084746,0,late,0.009901,0.000004,0.000163,0.1
0.334749,0.035651,0.002302,0,0.000038,0.000024,0.010216,0.497512,0.158192,0,morning,0.554473,0,0.000041,0
0.54746,0.07249,0,0,0.006709,0.027307,0.021725,0.442786,0.144068,0,late,0.237614,0.002357,0,0.94
0.250776,0.077837,0.041441,0.29,0.00007,0.000828,0.017828,0.049751,0.080508,0,late,0.544612,0.00012,0.000286,0.05
0.426564,0.020796,0.001151,0,0.000001,0,0.001744,0.497512,0.165254,0,afternoon,0.217892,0,0.000367,0
0.495181,0.208556,0.141591,0.01,0.000403,0.001371,0.001153,0.154229,0.194915,0,afternoon,0.633717,0.000128,0.00612,0.63
0.205685,0.043969,0.021872,0,0.000154,0.000095,0.002251,0.512438,0.033898,0,morning,0.564334,0.000509,0.000245,0.31
0.097206,0.022579,0.002302,0.02,0.000016,0.000173,0.000241,0.094527,0.008475,0,afternoon,0.009901,0.000112,0.000122,0.01
0.344878,0.060606,0,0.01,0.000086,0.000095,0.000591,0.492537,0.183616,0,afternoon,0.465368,0.000002,0.00102,0
0.345859,0.098633,0.028779,0.4773,0.000012,0,0.000032,0.214876,0.09952,0,afternoon,0.148509,0.000044,0.000204,0
0.162882,0.031491,0.105905,0.02,0.000094,0.000209,0.003643,0.497512,0.007062,0,morning,0.544612,0,0.000082,0
0.450743,0.128342,0.204904,0.07,0.000762,0.004237,0.017091,0.288557,0.15113,0,morning,0.51491,0.000016,0.004284,0.17
0.530142,0.159477,0.015276,0.1735,0.000026,0.000518,0.007047,0.142189,0.285452,0,morning,0.574314,0.000422,0.000041,0.4184
0.510537,0.182412,0.177276,0,0.000239,0.008606,0.001663,0.293532,0.242938,0,afternoon,0.435666,0.000437,0.000082,0.14
0.245548,0.074272,0.036837,0.05,0.000883,0.00087,0.000213,0.462687,0.087571,0,morning,0.009901,0,0.000408,0.24
0.414148,0.161616,0.033383,0.07,0.000019,0.000072,0.000781,0.437811,0.018362,0,late,0.534632,0.000022,0.000163,0
0.259925,0.083185,0,0.74,0.001411,0.102936,0.019656,0.044776,0.146893,0,late,0.306998,0.000001,0.003427,0.03
0.375919,0.069519,0.075976,0.04,0.00209,0.003331,0.111587,0.472637,0.048023,0,morning,0.485209,0.000001,0.000734,0.63
0.342591,0.11224,0.026753,0.6869,0.000213,0.018815,0.00752,0.055323,0.121271,0,late,0.237614,0.000003,0.001714,0.2122
0.429505,0.178847,0.065615,0.22,0.000058,0.022408,0.005582,0.039801,0.194915,0,morning,0.366401,0.002424,0.002163,0.11
0.421663,0.181224,0.01036,0.03,0.001535,0.005805,0.010379,0.452736,0.064972,0,late,0.534632,0.000007,0.000857,0.02
0.498121,0.217469,0.102452,0,0.000043,0.00003,0.007295,0.333333,0.234463,0,afternoon,0.643578,0.000794,0,0.21
0.32462,0.090315,0.414412,0.02,0.000089,0.002497,0.000665,0.492537,0.120056,0,evening,0.237614,0.000028,0.004529,0.02
0.23555,0.050933,0.005482,0.2858,0.018605,0.002002,0.000423,0.118458,0.094167,0,late,0.297018,0.000389,0.095112,0.1429
0.286391,0.096554,0.05065,0,0.000276,0.003629,0.029986,0.50995,0.002825,0,late,0.712843,0,0.000245,0
0.385395,0.114676,0.172672,0.02,0.000367,0.000846,0.00237,0.333333,0.045198,0,late,0.128787,0.002304,0.000408,0.05
0.303055,0.069519,0.011511,0,0.000094,0.045878,0.035281,0.034826,0.100282,0,morning,0.267316,0.002992,0.000326,0.6
0.107989,0.045157,0.021872,0.1,0.000018,0.000089,0.00008,0.084577,0.029661,0,evening,0.049507,0,0.000734,0.77
0.416435,0.118835,0.014735,0.02326,0.013423,0.000298,0.006554,0.179353,0.08541,0,late,0.198052,0.018661,0.051983,0.4535
0.382781,0.259655,0.003453,0.09,0.000446,0.000274,0.007278,0.497512,0.015537,0,afternoon,0.346561,0,0.000204,0.28
0.360889,0.017231,0.054104,0.02,0.000009,0.002527,0.005381,0.144279,0.149718,0,afternoon,0.455507,0.024776,0,0.63
0.484071,0.174688,0.088638,0.01,0.000085,0.005668,0.002058,0.218905,0.159605,0,evening,0.32672,0.00188,0.000571,0.3
0.349453,0.130719,0.01036,0.22,0.000101,0.051831,0.004029,0.059701,0.094633,0,late,0.346561,0.00225,0.010854,0.27
0.249142,0.074866,0.003453,0.55,0.000113,0.012283,0.024952,0.094527,0.179379,0,late,0.811928,0.00011,0.001877,0.28
0.544519,0.010695,0.227927,0.01,0.000009,0.000012,0.000177,0.492537,0.001412,0,evening,0.732684,0,0.000122,0
0.228884,0.071301,0,0,0.000497,0,0.040015,0.497512,0,0,afternoon,0.178211,0,0.000041,0.97
0.31057,0.096851,0.008058,0.03,0.000061,0.068,0.007885,0.004975,0.117232,0,late,0.257455,0.033027,0.000734,0.21
0.5223,0.103624,0.002072,0,0.000077,0,0.048359,0.497512,0,0,late,0.009901,0,0.00053,1
0.469694,0.188948,0.332681,0,0,0,0.001708,0.497512,0,0,evening,0.792087,0,0.000041,0
0.412188,0.159239,0.079429,0.26,0.000136,0.001263,0.001476,0.089552,0.320621,0,morning,0.722823,0.005206,0.001265,0.57
0.480804,0.197267,0.035686,0.08,0.000115,0.003707,0.001078,0.159204,0.158192,0,late,0.722823,0.003777,0.000857,0.22
0.30959,0.042187,0.05065,0.02,0.000045,0.001716,0.000864,0.0199,0.09322,0,afternoon,0.118807,0.003395,0.00049,0
0.425584,0.16637,0.014965,0.3,0.000089,0.001389,0.034432,0.099502,0.084746,0,morning,0.742545,0.000073,0.000408,0.05
0.362196,0.071301,0.024174,0.65,0.001013,0.003469,0.038981,0.119403,0.473164,0,morning,0.821789,0.000045,0.003835,0.04
